Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Town Nissan,555 3rd St SE,,East Wenatchee,WA,98802,,509-662-5125,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,47.40087,-120.27887,2024-02-12,63444,2024-02-12 15:25:05 UTC,P,,,2010-12-17,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MAIN HOSPITAL SILVER PARKING,11300-11398 128th Ave NE,Silver parking P1,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.716056,-122.179455,2024-08-29,63780,2024-08-29 00:34:51 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MAIN HOSPITAL DEYOUNG1,12039 NE 128th St,DeYoung Building on P1,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.714435,-122.179399,2024-08-29,63781,2024-08-29 00:34:51 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MAIN HOSPITAL BLUE PARKING,12040 NE 128th St,Blue Parking ground floor,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.714793,-122.176869,2024-08-29,63782,2024-08-29 00:34:51 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Leskovar Mitsubishi,3020 W Clearwater Ave,Located by the sales and service departments,Kennewick,WA,99336,,509-783-6141,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,3,,,Non-Networked,,200-9,46.213233,-119.162367,2023-06-12,64135,2024-01-31 22:07:01 UTC,P,,,2014-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,HARBOUR POINT HBP STATION A,11700 Mukilteo Speedway,Located on pad A where Emerald City Smoothie is located,Mukilteo,WA,98275,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.890423,-122.286971,2024-08-29,64475,2024-08-29 00:36:29 UTC,,,,2014-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mellisoni Vineyard,3155 US 97A,,Chelan,WA,98816,,509-293-1891,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,,1,,,Non-Networked,,GPS,47.83522282290976,-120.068983390213,2024-01-09,64500,2024-01-31 22:07:01 UTC,P,,,2014-11-29,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Snoqualmie Casino,37500 SE N Bend,Located in the parking garage on each level of the garage,Issaquah,WA,98065,,425-888-1234,E,,Public,24 hours daily; guest use only,,,,,,8,,,Non-Networked,,200-9,47.519113,-121.841787,2023-06-12,65414,2024-01-31 22:07:01 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WCEH Wenatchee,200 N Columbia St,,Wenatchee,WA,98801,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,47.427713,-120.312139,2024-08-29,65859,2024-08-29 04:03:42 UTC,,,,2012-06-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Centralia,817 Harrison Avenue,,Centralia,WA,98531,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,46.7252937,-122.9742834,2024-08-29,65861,2024-08-29 04:03:33 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,false,
ELEC,WCEH Bellingham,222 36th St,,Bellingham,WA,98225,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,48.731184,-122.4712335,2024-08-29,65862,2024-08-29 04:03:34 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Castle Rock,204 Cowlitz Street West,,Castle Rock,WA,98511,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,46.2757149,-122.910486,2024-08-29,65864,2024-08-29 04:03:34 UTC,,,,2012-08-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Burlington,448 Fashion Way,,Burlington,WA,98233,,1-866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://evcs.com,GPS,48.4554794,-122.3407875,2024-08-29,65865,2024-08-29 04:03:34 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Ridgefield,"6370 N 1st Circle,",,Ridgefield,WA,98642,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,45.8176127,-122.683566,2024-08-29,65866,2024-08-29 04:03:33 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Skykomish,148 5th St N,,Skykomish,WA,98288,,1-866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://evcs.com,GPS,47.7111533,-121.360832,2024-08-29,65869,2024-08-29 04:03:42 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,525 NORTHGATE RETAIL #1,525 NE Northgate Way,SE corner of Total Wine garage,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.707951,-122.321496,2024-08-29,66221,2024-08-29 00:36:51 UTC,,,,2015-02-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.093634,-122.813252,2022-09-14,66418,2023-02-14 15:54:11 UTC,P,,,2012-06-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.103061,-122.794143,2022-07-12,66421,2023-02-14 15:54:11 UTC,P,,,2015-02-03,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,Non-Networked,,200-9,48.113018,-122.760544,2022-09-14,66422,2023-02-14 15:54:11 UTC,P,,,2015-02-04,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SIA W GARAGE F.1 #1,9000 W Airport Dr,"Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625092,-117.53956,2024-08-29,66622,2024-08-29 00:39:09 UTC,,,,2015-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MAIN HOSPITAL SILVER #2,12001-12099 NE 130th Ln,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.716066,-122.179613,2024-08-29,66645,2024-08-29 00:37:20 UTC,,,,2015-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WINSLOW WAY WINSLOW #1,232-240 Winslow Way E,,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624921,-122.51934,2024-08-29,66696,2024-08-29 00:37:08 UTC,,,,2015-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Co-op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1,,,Non-Networked,,200-9,48.079897,-123.098996,2024-06-13,67125,2024-06-13 17:18:06 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false,
ELEC,VISITOR GARAGE PEDESTAL UNIT,1201 Pacific Ave,"Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.252117,-122.437452,2024-08-29,67692,2024-08-29 00:39:49 UTC,,,,2015-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,47.616684,-119.287843,2024-01-09,68846,2024-01-31 22:07:01 UTC,P,,,2015-08-03,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CHARGEPOINT T&C BAINBRIDGE,343 Winslow Way E,Southeast lot in back of the store.,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62419,-122.517509,2024-08-29,69209,2024-08-29 00:36:16 UTC,,,,2015-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,INSIGNIA 953 EV216,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616552,-122.342727,2024-08-29,69853,2024-08-29 00:41:48 UTC,,,,2015-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UWB CASCADIA CC TRULY HOUSE #1,18140 Campus Way NE,On the south side of Truly House,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.759501,-122.193075,2024-08-29,70092,2024-08-29 00:42:30 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UWB CASCADIA CC SOUTH L 3 N,11237-11299 NE 180th St,3rd floor north end near 493 and 548,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.757842,-122.190719,2024-08-29,70095,2024-08-29 00:40:10 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus - Evergreen Inn and Suites,32124 25th Ave S,,Federal Way,WA,98003,,253-529-4000,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Non-Networked,,GPS,47.313989,-122.300707,2022-06-14,71773,2023-02-14 15:54:11 UTC,P,,,2019-06-28,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,Lot B,Tacoma,WA,98421,,253-272-7737,E,,Public - Card key after hours,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Non-Networked,,GPS,47.238785,-122.426722,2024-06-13,71774,2024-06-13 17:18:06 UTC,P,,,2015-12-01,,,,,J1772,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,ESSEX SAMMAMISH VIEW,16160 SE Eastgate Way,,Bellevue,WA,98008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.577051,-122.125164,2024-08-29,71918,2024-08-29 00:41:54 UTC,,,,2015-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MADISON GARAGE MADISON GARAGE2,1229 Madison St,"Level 4, near elevators",Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.610087,-122.322114,2024-08-29,72656,2024-08-29 00:41:23 UTC,,,,2016-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Expo Apartments,118 Republican St,,Seattle,WA,98109,,206-751-1356,E,,Public,24 hours daily; apartment residents only,,,,,,1,,,Non-Networked,,GPS,47.6232795,-122.354922,2023-09-14,72739,2024-01-31 22:07:01 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,SIA CELL LOT,8909 W Airport Dr,Spokane Internation Airport Cell Phone Waiting lot.,Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.630989,-117.540534,2024-08-29,73219,2024-08-29 00:41:55 UTC,,,,2016-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Tumwater,6131 Capital Blvd,,Tumwater,WA,98501,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,46.993561,-122.907761,2024-08-29,73412,2024-08-29 04:03:33 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Leavenworth,700 US Hwy 2,,Leavenworth,WA,98826,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,47.5955952,-120.6642262,2024-08-29,73413,2024-08-29 04:03:42 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Sultan,320 Main St,,Sultan,WA,98294,,1-866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://evcs.com,GPS,47.8621458,-121.8166013,2024-08-29,73415,2024-08-29 04:03:33 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Cle Elum,3600 Suncadia Trail,,Cle Elum,WA,98922,,1-866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://evcs.com,GPS,47.207769,-121.0193577,2024-08-29,73431,2024-08-29 04:03:42 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WCEH Snoqualmie,519 SR 906,,Snoqualmie Pass,WA,98068,,1-866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://evcs.com,GPS,47.4231982,-121.4126014,2024-08-29,73433,2024-08-29 04:03:42 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Bedrooms & More,300 NE 45th St,,Seattle,WA,98105,,206-633-4505,E,,Public,"9am-6pm M-F, 9am-6pm Sat, 10am-6pm Sun; customer use only",,,,,,1,,,Non-Networked,,200-9,47.66159,-122.324877,2023-06-12,74301,2024-01-31 22:07:01 UTC,P,,,2011-10-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SAFECO PLAZA SAFECO PLAZA #1,1001 4th Ave Safeco Plaza,Garage entrance is on Madison St between 4th and 3rd Ave. Garage is open 6am - 8:30pm Mon - Fri. Closed weekends.,Seattle,WA,98154,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606106,-122.333782,2024-08-29,75391,2024-08-29 00:44:20 UTC,,,,2016-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,,Kirkland,WA,98034,,425-821-1400,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,47.707294,-122.174855,2024-02-12,75997,2024-02-12 15:25:05 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,Front Parking Lot,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.573641,-122.223648,2024-08-29,76839,2024-08-29 00:45:22 UTC,,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,Upper level parking garage,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.732394,-117.164374,2024-08-29,76857,2024-08-29 00:45:38 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,Lower level parking garage,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.729675,-117.161393,2024-08-29,76858,2024-08-29 00:45:30 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WASHINGTON ST LACONNER #1,100 Washington Ave,1st & Washington at the Laconner waterfront,La Conner,WA,98257,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.391109,-122.496837,2024-08-29,76993,2024-08-29 00:46:12 UTC,,,,2016-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TwispWorks,503 S Glover St,,Twisp,WA,98856,,509-997-3300,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,48.362102,-120.121376,2024-01-09,77771,2024-01-31 22:07:01 UTC,P,,,2016-08-05,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wellspring Spa at Mount Rainier,54922 Kernahan Rd E,Located in the parking area of Kernahan Rd,Ashford,WA,98304,,360-569-2285,E,,Public,24 hours daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,4,,,,Non-Networked,,GPS,46.759919,-121.981984,2023-08-10,77990,2024-01-31 22:07:01 UTC,P,,,2016-08-14,,,,,NEMA1450,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,PUBLIC CHARGING ANGLE LAKE #2,2702 S 200th St,Charging station is located in the Sound Transit parking garage on the 1st floor just north of the elevator,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.423319,-122.298723,2024-08-29,78570,2024-08-29 00:41:49 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC CHARGING ANGLE LAKE #4,2702 S 200th St,Charging station is locted in the Sound Transit parking garage on the 1st floor just north of the elevators.,SeaTac,WA,98198,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.42327,-122.298719,2024-08-29,78571,2024-08-29 00:41:49 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Town of Concrete - Park and Ride,7503 N Superior,State Route 20/N Superior Ave,Concrete,WA,98237,,360-853-8401,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,48.537035,-121.758653,2023-08-10,78783,2024-01-31 22:07:01 UTC,LG,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Chelan County Public Utility District,327 N Wenatchee Ave,,Wenatchee,WA,98801,,509-661-4460,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,47.429582,-120.315228,2022-06-14,79230,2023-02-14 15:54:11 UTC,LG,,,2016-10-03,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,HYDRO,false,,,,,,,,LD,false,
ELEC,DUAL EV SOUTH 1,2616 NE 46th St,"South Bldg, level C",Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.661471,-122.299298,2024-08-29,79670,2024-08-29 00:49:33 UTC,,,,2016-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KING COUNTY DES KSC STATION #5,253-295 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.599,-122.330804,2024-08-29,79748,2024-08-29 00:47:44 UTC,,,,2016-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RSS-1 RSS #1,485 Rainier Blvd N,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.534915,-122.037552,2024-08-29,79902,2024-08-29 00:48:16 UTC,,,,2016-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GARAGE COMMERCIAL ST 2,1300 Commercial St,Location is on the bottom floor basement. PARKING RATES APPLY,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.750857,-122.479518,2024-08-29,80022,2024-08-29 00:45:05 UTC,,,,2016-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TRANS SERVICES PACCAR,2000 Grimes Way,,Pullman,WA,99164,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.729734,-117.156333,2024-08-29,80116,2024-08-29 00:47:40 UTC,,,,2016-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LINC SQUARE EXP LSE P2 #2,432-492 Bellevue Way NE,"LINCOLN SQUARE EXPANSION, P2 OF PARKING GARAGE",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614294,-122.201255,2024-08-29,81023,2024-08-29 00:45:09 UTC,,,,2017-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LINC SQUARE EXP P5 1,410 Bellevue Way NE,South end of Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614098,-122.200729,2024-08-29,81024,2024-08-29 00:56:58 UTC,,,,2017-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Skagit General Store,500 Newhalem St,"Located behind store, east of Highway 20",Rockport,WA,98283,,206-386-4489  206-684-3000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,48.6735,-121.244711,2024-01-09,81080,2024-01-31 22:07:01 UTC,T,,,2019-10-26,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,true,
ELEC,Lincoln County Museum,600 7th St,Located one block south of Highway 2,Davenport,WA,99122,,509-725-6711,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,47.652922,-118.150361,2024-01-09,81083,2024-01-31 22:07:01 UTC,LG,,,2016-10-01,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,false,,,,,,,,HD,false,
ELEC,Kitsap Transit-George’s Corner Park & Ride,27618 Hansville Rd. NE,,Kingston,WA,98346,,855-885-9571,E,,Public,,,,,,,4,,,OpConnect,http://www.opconnect.com/,GPS,47.812524,-122.540217,2024-08-29,81779,2024-08-29 03:13:56 UTC,,,,2017-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
